,Book_id,True_title,author,title,url,view,similarity,isnotVol,status,Used
0,1552,Grace Lee A Tale,Julia Kavanagh,Grace Lee: A Tale,/details/graceleeatale02kavagoog,271,0.96969697,TRUE,Normal,1
1,1552,Grace Lee A Tale,Julia Kavanagh,Grace Lee: A tale,/details/graceleeatale00kavagoog,144,0.909090909,TRUE,Normal,
2,1552,Grace Lee A Tale,Julia Kavanagh,Grace Lee: A tale,/details/graceleeatale01kavagoog,93,0.909090909,TRUE,Normal,
3,1552,Grace Lee A Tale,"Kavanagh, Julia, 1824-1877",Vol 1: Grace Lee : a tale,/details/graceleetale01kava,240,0.682926829,FALSE,Normal,
4,1552,Grace Lee A Tale,"Kavanagh, Julia, 1824-1877",Vol 2: Grace Lee : a tale,/details/graceleetale02kava,235,0.682926829,FALSE,Normal,
5,1552,Grace Lee A Tale,"Kavanagh, Julia, 1824-1877",Vol 3: Grace Lee : a tale,/details/graceleetale03kava,214,0.682926829,FALSE,Normal,
0,1553,Madeleine A Tale Of Auvergne Founded On Fact,"Kavanagh, Julia, 1824-1877","Madeleine: a tale of Auvergne, founded on fact",/details/madeleineatalea02kavagoog,118,0.844444444,TRUE,Normal,
1,1553,Madeleine A Tale Of Auvergne Founded On Fact,"Kavanagh, Julia, 1824-1877","Madeleine: a tale of Auvergne, founded on fact",/details/madeleineatalea00kavagoog,179,0.844444444,TRUE,Normal,
2,1553,Madeleine A Tale Of Auvergne Founded On Fact,"Kavanagh, Julia, 1824-1877","Madeleine: a tale of Auvergne, founded on fact",/details/madeleineatalea03kavagoog,129,0.844444444,TRUE,Normal,
3,1553,Madeleine A Tale Of Auvergne Founded On Fact,"Kavanagh, Julia, 1824-1877","Madeleine: a tale of Auvergne, founded on fact",/details/madeleinetaleofa00kava,377,0.844444444,TRUE,Normal,1
4,1553,Madeleine A Tale Of Auvergne Founded On Fact,"Kavanagh, Julia, 1824-1877","Madeleine : a tale of Auvergne, founded on fact",/details/217268073.2374.emory.edu,165,0.835164835,TRUE,Normal,
5,1553,Madeleine A Tale Of Auvergne Founded On Fact,"Kavanagh, Julia, 1824-1877","Madeleine: a tale of Auvergne, founded on fact",/details/madeleineatalea01kavagoog,220,0.844444444,TRUE,Normal,
0,1554,Nathalie A Tale,"Kavanagh, Julia, 1824-1877",Vol 3: Nathalie : a tale,/details/nathalietale03kava,569,0.666666667,FALSE,Normal,
1,1554,Nathalie A Tale,Julia Kavanagh,Nathalie: a tale,/details/nathalieatale02kavagoog,162,0.838709677,TRUE,Normal,
2,1554,Nathalie A Tale,"Kavanagh, Julia, 1824-1877",Vol 1: Nathalie : a tale,/details/nathalietale01kava,347,0.666666667,FALSE,Normal,
3,1554,Nathalie A Tale,"Kavanagh, Julia, 1824-1877",Nathalie : a tale,/details/nathalieatale00kavagoog,393,0.8125,TRUE,Normal,1
4,1554,Nathalie A Tale,"Kavanagh, Julia, 1824-1877",Vol 1: Nathalie : a tale,/details/nathalieatale01kavagoog,262,0.666666667,FALSE,Normal,
5,1554,Nathalie A Tale,"Kavanagh, Julia, 1824-1877","Nathalie, a tale",/details/nathalietale00kava,341,0.838709677,TRUE,Normal,
6,1554,Nathalie A Tale,Julia Kavanagh,Nathalie: a tale,/details/nathalieatale03kavagoog,146,0.838709677,TRUE,Normal,
7,1554,Nathalie A Tale,"Kavanagh, Julia, 1824-1877",Vol 2: Nathalie : a tale,/details/nathalietale02kava,360,0.666666667,FALSE,Normal,
0,1555,Queen Mab,Julia Kavanagh,Queen Mab,/details/queenmab00kavagoog,186,1,TRUE,Normal,1
1,1555,Queen Mab,"Kavanagh, Julia",Vol 1: Queen Mab,/details/queenmab01kava,705,0.72,FALSE,Normal,
2,1555,Queen Mab,Julia Kavanagh,Queen Mab,/details/queenmab03kavagoog,120,1,TRUE,Normal,
3,1555,Queen Mab,"Kavanagh, Julia",Vol 3: Queen Mab,/details/queenmab03kava,467,0.72,FALSE,Normal,
4,1555,Queen Mab,"Kavanagh, Julia",Vol 2: Queen Mab,/details/queenmab02kava,454,0.72,FALSE,Normal,
5,1555,Queen Mab,Julia Kavanagh,Queen Mab,/details/queenmab01kavagoog,141,1,TRUE,Normal,
6,1555,Queen Mab,Julia Kavanagh,Queen Mab,/details/queenmab02kavagoog,120,1,TRUE,Normal,
0,1556,Seven Years And Other Tales,Julia Kavanagh,"Vol 1: Seven years, and other tales",/details/sevenyearsandot00kavagoog,131,0.741935484,FALSE,Normal,
1,1556,Seven Years And Other Tales,Julia Kavanagh,"Vol 1: Seven years, and other tales",/details/sevenyearsandot01kavagoog,143,0.741935484,FALSE,Normal,
2,1556,Seven Years And Other Tales,Julia Kavanagh,"Vol 1: Seven years, and other tales",/details/sevenyearsandot02kavagoog,71,0.741935484,FALSE,Normal,
3,1556,Seven Years And Other Tales,"Kavanagh, Julia, 1824-1877","Vol 2: Seven years, and other tales",/details/sevenyearsothert02kava,186,0.741935484,FALSE,Normal,
4,1556,Seven Years And Other Tales,"Kavanagh, Julia, 1824-1877","Vol 1: Seven years, and other tales",/details/sevenyearsothert01kava,197,0.741935484,FALSE,Normal,
5,1556,Seven Years And Other Tales,"Kavanagh, Julia, 1824-1877","Seven years, and other tales",/details/sevenyearsothert00kava,578,0.836363636,TRUE,Normal,1
6,1556,Seven Years And Other Tales,"Kavanagh, Julia, 1824-1877","Vol 3: Seven years, and other tales",/details/sevenyearsothert03kava,177,0.741935484,FALSE,Normal,
0,1557,Silvia,Julia Kavanagh,Silvia,/details/silvia00kavagoog,171,1,TRUE,Normal,1
1,1557,Silvia,Julia Kavanagh,Silvia,/details/silvia02kavagoog,151,1,TRUE,Normal,
2,1557,Silvia,Julia Kavanagh,Silvia,/details/silvia01kavagoog,137,1,TRUE,Normal,
3,1557,Silvia,"Kavanagh, Julia, 1824-1877",Vol 2: Silvia,/details/silvia02kava,212,0.631578947,FALSE,Normal,
4,1557,Silvia,"Kavanagh, Julia, 1824-1877",Vol 1: Silvia,/details/silvia01kava,274,0.631578947,FALSE,Normal,
5,1557,Silvia,"Kavanagh, Julia, 1824-1877",Vol 3: Silvia,/details/silvia03kava,399,0.631578947,FALSE,Normal,
6,1557,Silvia,Julia Kavanagh,Silvia: A Novel--,/details/silviaanovel00kavagoog,145,0.52173913,TRUE,Normal,
0,1560,A Doubting Heart,Annie Keary,A doubting heart,/details/adoubtingheart00keargoog,141,0.875,TRUE,Normal,
1,1560,A Doubting Heart,"Keary, Annie, 1825-1879",Vol 3: A doubting heart,/details/doubtingheart03kear,629,0.717948718,FALSE,Normal,
2,1560,A Doubting Heart,"Keary, Annie, 1825-1879",Vol 1: A doubting heart,/details/doubtingheart01kear,214,0.717948718,FALSE,Normal,
3,1560,A Doubting Heart,Annie Keary,A doubting heart,/details/adoubtingheart01keargoog,138,0.875,TRUE,Normal,
4,1560,A Doubting Heart,"A. (Annie) Keary , Katharine Sarah Macquoid",A Doubting Heart,/details/adoubtingheart00macqgoog,596,1,TRUE,Normal,1
5,1560,A Doubting Heart,"Keary, Annie, 1825-1879",Vol 2: A doubting heart,/details/doubtingheart02kear,178,0.717948718,FALSE,Normal,
0,1562,Tales And Popular Fictions Their Resemblance And Transmission From Country To Country,"Keightley, Thomas, 1789-1872","Tales and popular fictions; their resemblance, and transmission from country to country",/details/talesandpopular02keiggoog,423,0.860465116,TRUE,Normal,
1,1562,Tales And Popular Fictions Their Resemblance And Transmission From Country To Country,"Keightley, Thomas, 1789-1872","Tales and popular fictions; their resemblance, and transmission from country to country",/details/talesandpopular00keiggoog,722,0.860465116,TRUE,Normal,
2,1562,Tales And Popular Fictions Their Resemblance And Transmission From Country To Country,"Keightley, Thomas, 1789-1872","Tales and popular fictions; their resemblance, and transmission from country to country",/details/talesandpopular01keiggoog,827,0.860465116,TRUE,Normal,
3,1562,Tales And Popular Fictions Their Resemblance And Transmission From Country To Country,"Keightley, Thomas, 1789-1872","Tales and popular fictions; their resemblance, and transmission from country to country",/details/talespopularfict00keigrich,1083,0.860465116,TRUE,Normal,1
0,1558,Two Lilies,Julia Kavanagh,Two lilies,/details/twolilies02kavagoog,151,0.9,TRUE,Normal,
1,1558,Two Lilies,"Kavanagh, Julia, 1824-1877",Vol 1: Two lilies,/details/twolilies01kava,335,0.666666667,FALSE,Normal,
2,1558,Two Lilies,Julia Kavanagh,Two lilies,/details/twolilies01kavagoog,132,0.9,TRUE,Normal,
3,1558,Two Lilies,"Kavanagh, Julia, 1824-1877",Vol 3: Two lilies,/details/twolilies03kava,483,0.666666667,FALSE,Normal,
4,1558,Two Lilies,Julia Kavanagh,Two lilies,/details/twolilies00kavagoog,161,0.9,TRUE,Normal,1
5,1558,Two Lilies,"Kavanagh, Julia, 1824-1877",Vol 2: Two lilies,/details/twolilies02kava,404,0.666666667,FALSE,Normal,
0,1561,Clemency Franklyn A Novel,"Keary, Annie, 1825-1879",Vol 2: Clemency Franklyn [a novel],/details/clemencyfranklyn02kear,203,0.779661017,FALSE,Seperate into Volumes,1
1,1561,Clemency Franklyn A Novel,"Keary, Annie, 1825-1879",Vol 1: Clemency Franklyn [a novel],/details/clemencyfranklyn01kear,224,0.779661017,FALSE,Seperate into Volumes,1
0,1559,The Two Lancrofts,"Keary, C. F. (Charles Francis), 1848-1917",Vol 2: The two Lancrofts,/details/twolancrofts02kear,168,0.780487805,FALSE,Seperate into Volumes,1
1,1559,The Two Lancrofts,"Keary, C. F. (Charles Francis), 1848-1917",Vol 1: The two Lancrofts,/details/twolancrofts01kear,194,0.780487805,FALSE,Seperate into Volumes,1
2,1559,The Two Lancrofts,"Keary, C. F. (Charles Francis), 1848-1917",Vol 3: The two Lancrofts,/details/twolancrofts03kear,168,0.780487805,FALSE,Seperate into Volumes,1
0,1565,Trials,"Kelty, Mary A",Vol 3: Trials,/details/trials03kelt,186,0.631578947,FALSE,Normal,
1,1565,Trials,"Kelty, Mary A",Vol 2: Trials,/details/trials02kelt,169,0.631578947,FALSE,Normal,
2,1565,Trials,"Kelty, Mary A",Vol 1: Trials,/details/trials01kelt,275,0.631578947,FALSE,Normal,
3,1565,Trials,Mary Ann Kelty,Vol 1: Trials: A Tale,/details/trialsatale01keltgoog,127,0.444444444,FALSE,Normal,
4,1565,Trials,Mary Ann Kelty,Trials: A Tale,/details/trialsatale00keltgoog,133,0.6,TRUE,Normal,1
5,1565,Trials,Mary Ann Kelty,Vol 3: Trials: A Tale,/details/trialsatale02keltgoog,147,0.444444444,FALSE,Normal,
0,1564,Time And Chance A Novel,"Kelly, Tom, Mrs",Vol 2: Time and chance : a novel,/details/timechancenovel02kell,190,0.690909091,FALSE,Seperate into Volumes,1
1,1564,Time And Chance A Novel,"Kelly, Tom, Mrs",Vol 3: Time and chance : a novel,/details/timechancenovel03kell,211,0.690909091,FALSE,Seperate into Volumes,1
2,1564,Time And Chance A Novel,"Kelly, Tom, Mrs",Vol 1: Time and chance : a novel,/details/timechancenovel01kell,173,0.690909091,FALSE,Seperate into Volumes,1
0,1563,Jane De Dunstanville Or Characters As They Are A Novel,"Kelly, Isabella, fl. 1795-1813","Vol 2: Jane de Dunstanville, or, Characters as they are : a novel",/details/janededunstanvil02kell,173,0.789915966,FALSE,Seperate into Volumes,1
1,1563,Jane De Dunstanville Or Characters As They Are A Novel,"Kelly, Isabella, fl. 1795-1813","Vol 4: Jane de Dunstanville, or, Characters as they are : a novel",/details/janededunstanvil04kell,225,0.789915966,FALSE,Seperate into Volumes,1
2,1563,Jane De Dunstanville Or Characters As They Are A Novel,"Kelly, Isabella, fl. 1795-1813","Vol 1: Jane de Dunstanville, or, Characters as they are : a novel",/details/janededunstanvil01kell,248,0.789915966,FALSE,Seperate into Volumes,1
3,1563,Jane De Dunstanville Or Characters As They Are A Novel,"Kelly, Isabella, fl. 1795-1813","Vol 3: Jane de Dunstanville, or, Characters as they are : a novel",/details/janededunstanvil03kell,202,0.789915966,FALSE,Seperate into Volumes,1
0,1567,The Favourite Of Nature,"Kelty, Mary Ann, 1789-1873",Vol 1: The favourite of nature :,/details/favouriteofnatur01kelt,193,0.727272727,FALSE,Normal,
1,1567,The Favourite Of Nature,"Kelty, Mary Ann, 1789-1873",Vol 2: The favourite of nature :,/details/favouriteofnatur02kelt,139,0.727272727,FALSE,Normal,
2,1567,The Favourite Of Nature,"Kelty, Mary Ann, 1789-1873",Vol 3: The favourite of nature :,/details/favouriteofnatur03kelt,157,0.727272727,FALSE,Normal,
3,1567,The Favourite Of Nature,Mary Ann Kelty,The Favourite of Nature: A Tale ...,/details/favouritenature01keltgoog,199,0.75862069,TRUE,Normal,
4,1567,The Favourite Of Nature,Mary Ann Kelty,The Favourite of Nature: A Tale ...,/details/favouritenature02keltgoog,131,0.75862069,TRUE,Normal,
5,1567,The Favourite Of Nature,Mary Ann Kelty,The Favourite of Nature: A Tale ...,/details/favouritenature03keltgoog,114,0.75862069,TRUE,Normal,
6,1567,The Favourite Of Nature,Mary Ann Kelty,The favourite of nature [by M.A. Kelty].,/details/favouritenature04keltgoog,121,0.634920635,TRUE,Normal,
7,1567,The Favourite Of Nature,Mary Ann Kelty,The Favourite of Nature: A Tale,/details/favouritenature00keltgoog,582,0.814814815,TRUE,Normal,1
0,1568,The Story Of Isabel,"Kelty, Mary Ann, 1789-1873",Vol 1: The story of Isabel;,/details/storyofisabel01kelt,290,0.739130435,FALSE,Seperate into Volumes,1
1,1568,The Story Of Isabel,"Kelty, Mary Ann, 1789-1873",Vol 2: The story of Isabel;,/details/storyofisabel02kelt,197,0.739130435,FALSE,Seperate into Volumes,1
2,1568,The Story Of Isabel,"Kelty, Mary Ann, 1789-1873",Vol 3: The story of Isabel;,/details/storyofisabel03kelt,185,0.739130435,FALSE,Seperate into Volumes,1
0,1566,Osmond A Tale,"Kelty, Mary Ann, 1789-1873",Vol 3: Osmond : a tale,/details/osmondtale03kelt,174,0.628571429,FALSE,Normal,
1,1566,Osmond A Tale,"Kelty, Mary Ann, 1789-1873",Vol 1: Osmond : a tale,/details/osmondtale01kelt,161,0.628571429,FALSE,Normal,
2,1566,Osmond A Tale,"Kelty, Mary Ann, 1789-1873",Vol 2: Osmond : a tale,/details/osmondtale02kelt,247,0.628571429,FALSE,Normal,
3,1566,Osmond A Tale,Mary Ann Kelty,"Osmond: a tale, Volume 3",/details/osmondatalevolu00keltgoog,794,0.594594595,TRUE,Normal,1
0,1570,Edward Wortley Montagu An Autobiography Ficious,Edward Vaughan Hyde Kenealy,Edward Wortley Montagu: An Autobiography [ficious],/details/edwardwortleymo01kenegoog,367,0.948453608,TRUE,Normal,1
1,1570,Edward Wortley Montagu An Autobiography Ficious,"Kenealy, Edward Vaughan, 1819-1880",Vol 3: Edward Wortley Montagu. An autobiography [ficious],/details/edwardwortleymon03kenea,280,0.865384615,FALSE,Normal,
2,1570,Edward Wortley Montagu An Autobiography Ficious,Edward Vaughan Hyde Kenealy,Edward Wortley Montagu: An Autobiography [ficious],/details/edwardwortleymo00kenegoog,190,0.948453608,TRUE,Normal,
3,1570,Edward Wortley Montagu An Autobiography Ficious,Edward Vaughan Hyde Kenealy,Edward Wortley Montagu: An Autobiography [ficious],/details/edwardwortleymo02kenegoog,293,0.948453608,TRUE,Normal,
4,1570,Edward Wortley Montagu An Autobiography Ficious,"Kenealy, Edward Vaughan, 1819-1880",Vol 2: Edward Wortley Montagu. An autobiography [ficious],/details/edwardwortleymon02kenea,914,0.865384615,FALSE,Normal,
5,1570,Edward Wortley Montagu An Autobiography Ficious,"Kenealy, Edward Vaughan, 1819-1880",Vol 1: Edward Wortley Montagu. An autobiography [ficious],/details/edwardwortleymon01kenea,685,0.865384615,FALSE,Normal,
0,1571,A Crack County A Novel,"Kennard, Edward, Mrs",Vol 1: A crack county : a novel,/details/crackcountynovel01kenn,289,0.679245283,FALSE,Seperate into Volumes,1
1,1571,A Crack County A Novel,"Kennard, Edward, Mrs",Vol 3: A crack county : a novel,/details/crackcountynovel03kenn,260,0.679245283,FALSE,Seperate into Volumes,1
2,1571,A Crack County A Novel,"Kennard, Edward, Mrs",Vol 2: A crack county : a novel,/details/crackcountynovel02kenn,276,0.679245283,FALSE,Seperate into Volumes,1
0,1575,Willoughby Or Reformation The Influence Of Religious Principles,"Kennedy, Grace, 1782-1825","Vol 2: Willoughby; or, Reformation; the influence of religious principles..",/details/willoughbyorrefo02kenn,437,0.826086957,FALSE,Seperate into Volumes,1
1,1575,Willoughby Or Reformation The Influence Of Religious Principles,"Kennedy, Grace, 1782-1825","Vol 1: Willoughby; or, Reformation; the influence of religious principles..",/details/willoughbyorrefo01kenn,476,0.826086957,FALSE,Seperate into Volumes,1
0,1572,Farnorth,Theo Kennedy,Farnorth,/details/farnorth02kenngoog,83,1,TRUE,Normal,
1,1572,Farnorth,Theo Kennedy,Farnorth,/details/farnorth00kenngoog,111,1,TRUE,Normal,
2,1572,Farnorth,"Kennedy, Theo",Vol 1: Farnorth,/details/farnort01kenn,84,0.695652174,FALSE,Normal,
3,1572,Farnorth,"Kennedy, Theo",Vol 2: Farnorth,/details/farnort02kenn,95,0.695652174,FALSE,Normal,
4,1572,Farnorth,"Kennedy, Theo",Vol 2: Farnorth,/details/farnorth02kenn,177,0.695652174,FALSE,Normal,
5,1572,Farnorth,"Kennedy, Theo",Vol 1: Farnorth,/details/farnorth01kenn,212,0.695652174,FALSE,Normal,
6,1572,Farnorth,"Kennedy, Theo",Vol 3: Farnorth,/details/farnorth03kenn,201,0.695652174,FALSE,Normal,
7,1572,Farnorth,Theo Kennedy,Farnorth,/details/farnorth01kenngoog,150,1,TRUE,Normal,1
8,1572,Farnorth,"Kennedy, Theo",Vol 3: Farnorth,/details/farnorth03kennuoft,387,0.695652174,FALSE,Normal,
0,1577,Quodlibet Containing Some Annals Thereof With An Authentic Account Of The Origin And Growth Of The Borough,"Kennedy, John Pendleton, 1795-1870","Quodlibet : containing some annals thereof, with an authentic account of the origin and growth of the borough and the sayings and doings of sundry of the townspeople : interspersed with sketches of the most remarkable and distinguished characters of that place and its vicinity",/details/quodlibetcont00kennrich,357,0.46997389,TRUE,Normal,1
0,1574,Father Clement A Roman Catholic Story,Grace Kennedy,Father Clement: A Roman Catholic Story,/details/fatherclementar00kenngoog,220,0.986666667,TRUE,Normal,
1,1574,Father Clement A Roman Catholic Story,"Kennedy, Grace, 1782-1825",Father Clement; a Roman Catholic story,/details/fatherclementrom00kenn,673,0.933333333,TRUE,Normal,1
2,1574,Father Clement A Roman Catholic Story,"Kennedy, Grace, 1782-1825",Father Clement: a Roman Catholic story,/details/FatherClement,53,0.933333333,TRUE,Normal,
0,1576,Horse Shoe Robinson A Tale Of The Tory Ascendency,"Kennedy, John Pendleton, 1795-1870",Horse-Shoe Robinson A Tale of the Tory Ascendency,/details/horseshoerobinso33478gut,591,0.93877551,TRUE,Normal,
1,1576,Horse Shoe Robinson A Tale Of The Tory Ascendency,John Pendleton Kennedy,Horse Shoe Robinson: A Tale of the Tory Ascendency.,/details/horseshoerobins01kenngoog,447,0.94,TRUE,Normal,
2,1576,Horse Shoe Robinson A Tale Of The Tory Ascendency,John Pendleton Kennedy,Horse Shoe Robinson: A Tale of the Tory Ascendency,/details/horseshoerobins00kenngoog,225,0.949494949,TRUE,Normal,
3,1576,Horse Shoe Robinson A Tale Of The Tory Ascendency,John Pendleton Kennedy,Horse-shoe Robinson: A Tale of the Tory Ascendency,/details/horseshoerobins05kenngoog,241,0.909090909,TRUE,Normal,
4,1576,Horse Shoe Robinson A Tale Of The Tory Ascendency,John Pendleton Kennedy,Horse Shoe Robinson: A Tale of the Tory Ascendency,/details/horseshoerobins03kenngoog,361,0.949494949,TRUE,Normal,
5,1576,Horse Shoe Robinson A Tale Of The Tory Ascendency,"Kennedy, John Pendleton, 1795-1870",Horse Shoe Robinson: a tale of the Tory ascendency,/details/horseshoerobinso00kennrich,1071,0.888888889,TRUE,Normal,
