BOOK_ID,Date,first_name,last_name,title,search_url,error_type
2271,1872,Mary,Phillpotts,Janets Choice,"https://archive.org/details/texts?&and[]=Janets%20Choice&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Phillpotts""",No result
2276,1836,Ellen,Pickering,The Merchants Daughter,"https://archive.org/details/texts?&and[]=The%20Merchants%20Daughter&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Pickering""",No result
2287,1840,Marianna,Pisani,The Bankerlord A Novel,"https://archive.org/details/texts?&and[]=The%20Bankerlord%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Pisani""",No result
2293,1871,A. D.,Pollard,The Scandinavian Ring A Novel,"https://archive.org/details/texts?&and[]=The%20Scandinavian%20Ring%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Pollard""",No result
2306,1826,Anna,Porter,Honor Ohara A Novel,"https://archive.org/details/texts?&and[]=Honor%20Ohara%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Porter""",No result
2307,1822,Anna,Porter,Rocheblanche Or The Hunters Of The Pyrenees A Romance,"https://archive.org/details/texts?&and[]=Rocheblanche%20Or%20The%20Hunters%20Of%20The%20Pyrenees%20A%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Porter""",No result
2315,1817,Jane,Porter,The Pastors Fireside A Novel,"https://archive.org/details/texts?&and[]=The%20Pastors%20Fireside%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Porter""",No result
2325,1884,Rosa,Praed,Zxxro A Story Of Monte Carlo,"https://archive.org/details/texts?&and[]=Zxxro%20A%20Story%20Of%20Monte%20Carlo&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Praed""",No result
2337,1825,William,Pyne,The Twentyninth Of May Rare Doings At The Restoration,"https://archive.org/details/texts?&and[]=The%20Twentyninth%20Of%20May%20Rare%20Doings%20At%20The%20Restoration&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Pyne""",No result
2342,1826,Ann,Radcliffe,Gaston De Blondeville Or The Court Of Henry Iii Keeping Festival In Ardenne A Romance St Albans Abbey A Metrical Tale With Some Poetical Pieces,"https://archive.org/details/texts?&and[]=Gaston%20De%20Blondeville%20Or%20The%20Court%20Of%20Henry%20Iii%20Keeping%20Festival%20In%20Ardenne%20A%20Romance%20St%20Albans%20Abbey%20A%20Metrical%20Tale%20With%20Some%20Poetical%20Pieces&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Radcliffe""",No result
2351,1866,Maria,Ram,Chandos A Novel,"https://archive.org/details/texts?&and[]=Chandos%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram""",No result
2355,1886,Anne,Rowan,Norah Moriarty Or Revelations Of Modern Irish Life,"https://archive.org/details/texts?&and[]=Norah%20Moriarty%20Or%20Revelations%20Of%20Modern%20Irish%20Life&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Rowan""",No result
2358,1814,Charles,Reade,Hard Cash A Matteroffact Romance,"https://archive.org/details/texts?&and[]=Hard%20Cash%20A%20Matteroffact%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Reade""",No result
2377,1856,Thomas,Reid,The Quadroon Or A Lovers Adventures In Louisiana,"https://archive.org/details/texts?&and[]=The%20Quadroon%20Or%20A%20Lovers%20Adventures%20In%20Louisiana&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Reid""",No result
2386,1892,Gertrude,Robins,The Ides Of March,"https://archive.org/details/texts?&and[]=The%20Ides%20Of%20March&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Robins""",No result
2391,1854,George,Reynolds,Joseph Wilmot Or The Memoirs Of A Manservant,"https://archive.org/details/texts?&and[]=Joseph%20Wilmot%20Or%20The%20Memoirs%20Of%20A%20Manservant&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Reynolds""",No result
2399,1891,James,Richards,The Aldermans Children,"https://archive.org/details/texts?&and[]=The%20Aldermans%20Children&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Richards""",No result
2400,1885,James,Richards,The Dukes Marriage,"https://archive.org/details/texts?&and[]=The%20Dukes%20Marriage&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Richards""",No result
2402,1820,Samuel,Richardson,Clarissa Or The History Of A Young Lady Comprehending The Most Important Concerns Of Private Life And Particularly Shewing The Distresses That May Attend The Misconduct Both Of Parents And Children In Relation To Marriage,"https://archive.org/details/texts?&and[]=Clarissa%20Or%20The%20History%20Of%20A%20Young%20Lady%20Comprehending%20The%20Most%20Important%20Concerns%20Of%20Private%20Life%20And%20Particularly%20Shewing%20The%20Distresses%20That%20May%20Attend%20The%20Misconduct%20Both%20Of%20Parents%20And%20Children%20In%20Relation%20To%20Marriage&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Richardson""",No result
2407,1874,Charlotte,Riddell,Frank Sinclairs Wife And Other Stories,"https://archive.org/details/texts?&and[]=Frank%20Sinclairs%20Wife%20And%20Other%20Stories&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Riddell""",No result
2411,1873,Charlotte,Riddell,The Earls Promise A Novel,"https://archive.org/details/texts?&and[]=The%20Earls%20Promise%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Riddell""",No result
2408,1874,Charlotte,Riddell,Mortomleys Estate A Novel,"https://archive.org/details/texts?&and[]=Mortomleys%20Estate%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Riddell""",No result
2415,1800,Eliza,Humphreys,Corinna A Study,"https://archive.org/details/texts?&and[]=Corinna%20A%20Study&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Humphreys""",No result
2416,1881,Eliza,Humphreys,My Lady Coquette A Novel,"https://archive.org/details/texts?&and[]=My%20Lady%20Coquette%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Humphreys""",No result
2417,1887,Eliza,Humphreys,The Ladye Nancye A Novel,"https://archive.org/details/texts?&and[]=The%20Ladye%20Nancye%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Humphreys""",No result
2418,1891,Eliza,Humphreys,The Laird O Cockpen A Novel,"https://archive.org/details/texts?&and[]=The%20Laird%20O%20Cockpen%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Humphreys""",No result
2431,1883,Agnes,Duclaux,Arden A Novel,"https://archive.org/details/texts?&and[]=Arden%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Duclaux""",No result
2433,1865,Emma,Robinson,Dorothy Firebrace Or The Armourers Daughter Of Birmingham,"https://archive.org/details/texts?&and[]=Dorothy%20Firebrace%20Or%20The%20Armourers%20Daughter%20Of%20Birmingham&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Robinson""",No result
2436,1850,Emma,Robinson,The Armourers Daughter Or The Border Riders A Novel,"https://archive.org/details/texts?&and[]=The%20Armourers%20Daughter%20Or%20The%20Border%20Riders%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Robinson""",No result
2446,1867,Frederick,Robinson,No Mans Friend,"https://archive.org/details/texts?&and[]=No%20Mans%20Friend&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Robinson""",No result
2453,1872,Frederick,Robinson,Wrayfords Ward And Other Tales,"https://archive.org/details/texts?&and[]=Wrayfords%20Ward%20And%20Other%20Tales&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Robinson""",No result
2454,1797,Mary,Robinson,Walsingham Or The Pupil Of Nature A Domestic Story,"https://archive.org/details/texts?&and[]=Walsingham%20Or%20The%20Pupil%20Of%20Nature%20A%20Domestic%20Story&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Robinson""",No result
2468,1886,Blanche,Roosevelt,The Copper Queen A Romance Of Today And Yesterday,"https://archive.org/details/texts?&and[]=The%20Copper%20Queen%20A%20Romance%20Of%20Today%20And%20Yesterday&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Roosevelt""",No result
2473,1840,R,Rowlatt,The Lovers Grave Or The Tragedy Of Marshend A Domestic Tale Founded On Facts,"https://archive.org/details/texts?&and[]=The%20Lovers%20Grave%20Or%20The%20Tragedy%20Of%20Marshend%20A%20Domestic%20Tale%20Founded%20On%20Facts&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Rowlatt""",No result
2477,1828,Susanna,Rowson,Charlottes Daughter Or The Three Orphans A Sequel Tocharlotte Temple,"https://archive.org/details/texts?&and[]=Charlottes%20Daughter%20Or%20The%20Three%20Orphans%20A%20Sequel%20Tocharlotte%20Temple&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Rowson""",No result
2481,1867,,Anonymous,The Loyalists Daughter Or Tale Of The Revolution A Novel,"https://archive.org/details/texts?&and[]=The%20Loyalists%20Daughter%20Or%20Tale%20Of%20The%20Revolution%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Anonymous""",No result
2480,1891,Helen,Wallace,His Cousin Adair,"https://archive.org/details/texts?&and[]=His%20Cousin%20Adair&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Wallace""",No result
2483,1883,Dora,Russell,Crsuss Widow A Novel,"https://archive.org/details/texts?&and[]=Crsuss%20Widow%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Russell""",No result
2486,1880,William,Russell,A Sailors Sweetheart An Account Of The Wreck Of The Sailing Ship Waldershare,"https://archive.org/details/texts?&and[]=A%20Sailors%20Sweetheart%20An%20Account%20Of%20The%20Wreck%20Of%20The%20Sailing%20Ship%20Waldershare&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Russell""",No result
2490,1884,William,Russell,Jacks Courtship A Sailors Yarn Of Love And Shipwreck,"https://archive.org/details/texts?&and[]=Jacks%20Courtship%20A%20Sailors%20Yarn%20Of%20Love%20And%20Shipwreck&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Russell""",No result
2491,1876,William,Russell,Jilted Or My Uncles Scheme A Novel,"https://archive.org/details/texts?&and[]=Jilted%20Or%20My%20Uncles%20Scheme%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Russell""",No result
2489,1895,William,Russell,Heart Of Oak A Threestranded Yarn,"https://archive.org/details/texts?&and[]=Heart%20Of%20Oak%20A%20Threestranded%20Yarn&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Russell""",No result
2501,1896,William,Russell,The Tale Of The Ten A Saltwater Romance,"https://archive.org/details/texts?&and[]=The%20Tale%20Of%20The%20Ten%20A%20Saltwater%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Russell""",No result
2507,1865,Menella,Smedley,The Curate Of Sadbrooke,"https://archive.org/details/texts?&and[]=The%20Curate%20Of%20Sadbrooke&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Smedley""",No result
2516,1797,Charlotte,Sanders,The Little Family Written For The Amusement And Instruction Of Young Persons,"https://archive.org/details/texts?&and[]=The%20Little%20Family%20Written%20For%20The%20Amusement%20And%20Instruction%20Of%20Young%20Persons&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sanders""",No result
2512,1863,George,Sala,The Strange Adventures Of Captain Dangerous Who Was A Soldier A Sailor A Merchant A Spy A Slave Among The Moors And Died At Last In His Own House In Hanover Square A Narrative In Oldfashioned English,"https://archive.org/details/texts?&and[]=The%20Strange%20Adventures%20Of%20Captain%20Dangerous%20Who%20Was%20A%20Soldier%20A%20Sailor%20A%20Merchant%20A%20Spy%20A%20Slave%20Among%20The%20Moors%20And%20Died%20At%20Last%20In%20His%20Own%20House%20In%20Hanover%20Square%20A%20Narrative%20In%20Oldfashioned%20English&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sala""",No result
2518,1845,Epes,Sargent,Fleetwood Or The Stain Of Birth A Novel Of American Life,"https://archive.org/details/texts?&and[]=Fleetwood%20Or%20The%20Stain%20Of%20Birth%20A%20Novel%20Of%20American%20Life&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sargent""",No result
2520,1842,Epes,Sargent,Whats To Be Done Or The Will And The Way,"https://archive.org/details/texts?&and[]=Whats%20To%20Be%20Done%20Or%20The%20Will%20And%20The%20Way&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sargent""",No result
2515,1891,Virginia,Sandars,A Lifes Devotion,"https://archive.org/details/texts?&and[]=A%20Lifes%20Devotion&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sandars""",No result
2525,1865,John,Saunders,One Against The World Or Reubens War A Novel,"https://archive.org/details/texts?&and[]=One%20Against%20The%20World%20Or%20Reubens%20War%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Saunders""",No result
2531,1827,William,Scargill,Bluestocking Hall,"https://archive.org/details/texts?&and[]=Bluestocking%20Hall&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Scargill""",No result
2532,1828,William,Scargill,Penelope Or Loves Labour Lost A Novel,"https://archive.org/details/texts?&and[]=Penelope%20Or%20Loves%20Labour%20Lost%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Scargill""",No result
2537,1788,,Anonymous,The School For Fathers Or The Victim Of A Curse,"https://archive.org/details/texts?&and[]=The%20School%20For%20Fathers%20Or%20The%20Victim%20Of%20A%20Curse&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Anonymous""",No result
2539,1848,Harriet,Scott,The Henpecked Husband A Novel,"https://archive.org/details/texts?&and[]=The%20Henpecked%20Husband%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Scott""",No result
2542,1833,Michael,Scott,Tom Cringles Log,"https://archive.org/details/texts?&and[]=Tom%20Cringles%20Log&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Scott""",No result
2544,1871,Rosina,Lytton,Clumber Chase Or Loves Riddle Solved By A Royal Sphinx A Tale Of The Restoration,"https://archive.org/details/texts?&and[]=Clumber%20Chase%20Or%20Loves%20Riddle%20Solved%20By%20A%20Royal%20Sphinx%20A%20Tale%20Of%20The%20Restoration&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Lytton""",No result
2551,1750,Sarah,Scott,The History Of Cornelia,"https://archive.org/details/texts?&and[]=The%20History%20Of%20Cornelia&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Scott""",No result
2553,1898,Walter,Scott,Anne Of Geierstein Or The Maiden Of The Mist By Sir Walter Scott Bart,"https://archive.org/details/texts?&and[]=Anne%20Of%20Geierstein%20Or%20The%20Maiden%20Of%20The%20Mist%20By%20Sir%20Walter%20Scott%20Bart&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Scott""",No result
2555,1815,Walter,Scott,Guy Mannering Or The Astrologer In The Waverley Novels,"https://archive.org/details/texts?&and[]=Guy%20Mannering%20Or%20The%20Astrologer%20In%20The%20Waverley%20Novels&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Scott""",No result
2556,1819,Walter,Scott,Ivanhoe A Romance In The Waverley Novels,"https://archive.org/details/texts?&and[]=Ivanhoe%20A%20Romance%20In%20The%20Waverley%20Novels&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Scott""",No result
2558,1825,Walter,Scott,New Landlords Tales,"https://archive.org/details/texts?&and[]=New%20Landlords%20Tales&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Scott""",No result
2564,1824,Walter,Scott,St Ronans Well In The Waverley Novels,"https://archive.org/details/texts?&and[]=St%20Ronans%20Well%20In%20The%20Waverley%20Novels&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Scott""",No result
2572,1814,Walter,Scott,Waverley Or Tis Sixty Years Since In The Waverley Novels,"https://archive.org/details/texts?&and[]=Waverley%20Or%20Tis%20Sixty%20Years%20Since%20In%20The%20Waverley%20Novels&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Scott""",No result
2574,1862,Johannes,Scotus,The Weird Of The Wentworths A Tale Of George Ivs Time,"https://archive.org/details/texts?&and[]=The%20Weird%20Of%20The%20Wentworths%20A%20Tale%20Of%20George%20Ivs%20Time&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Scotus""",No result
2573,1828,Walter,Scott,Woodstock Or The Cavalier A Tale Of The Year Sixteen Hundred And Fiftyone,"https://archive.org/details/texts?&and[]=Woodstock%20Or%20The%20Cavalier%20A%20Tale%20Of%20The%20Year%20Sixteen%20Hundred%20And%20Fiftyone&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Scott""",No result
2578,1835,Catharine,Sedgwick,Home,"https://archive.org/details/texts?&and[]=Home&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sedgwick""",No result
2579,1832,Catharine,Sedgwick,Le Bossu,"https://archive.org/details/texts?&and[]=Le%20Bossu&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sedgwick""",No result
2581,1828,Catharine,Sedgwick,Romance In Real Life,"https://archive.org/details/texts?&and[]=Romance%20In%20Real%20Life&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sedgwick""",No result
2592,1877,Anna,Sewell,Black Beauty His Grooms And Companions The Autobiography Of A Horse Translated From The Original Equine By Anna Sewell,"https://archive.org/details/texts?&and[]=Black%20Beauty%20His%20Grooms%20And%20Companions%20The%20Autobiography%20Of%20A%20Horse%20Translated%20From%20The%20Original%20Equine%20By%20Anna%20Sewell&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sewell""",No result
2600,1886,Alexander,Shand,Fortunes Wheel A Novel,"https://archive.org/details/texts?&and[]=Fortunes%20Wheel%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Shand""",No result
2609,1788,Mary,Shelley,Mary A Fiction,"https://archive.org/details/texts?&and[]=Mary%20A%20Fiction&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Shelley""",No result
2612,1798,Mary,Shelley,The Wrongs Of Woman Or Maria A Fragment,"https://archive.org/details/texts?&and[]=The%20Wrongs%20Of%20Woman%20Or%20Maria%20A%20Fragment&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Shelley""",No result
2614,1811,Percy,Shelley,St Irvyne Or The Rosicrucian A Romance,"https://archive.org/details/texts?&and[]=St%20Irvyne%20Or%20The%20Rosicrucian%20A%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Shelley""",No result
2615,1810,Percy,Shelley,Zastrozzi A Romance,"https://archive.org/details/texts?&and[]=Zastrozzi%20A%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Shelley""",No result
2623,1866,Frederick,Sheridan,Shot Or The Ghosts Seat At Deymont,"https://archive.org/details/texts?&and[]=Shot%20Or%20The%20Ghosts%20Seat%20At%20Deymont&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sheridan""",No result
2635,1858,Lydia,Sigourney,Lucy Howards Journal,"https://archive.org/details/texts?&and[]=Lucy%20Howards%20Journal&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sigourney""",No result
2641,1852,William,Simms,As Good A Comedy Or The Tennesseans Story,"https://archive.org/details/texts?&and[]=As%20Good%20A%20Comedy%20Or%20The%20Tennesseans%20Story&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Simms""",No result
2643,1845,William,Simms,Count Julian Or The Last Days Of The Goth,"https://archive.org/details/texts?&and[]=Count%20Julian%20Or%20The%20Last%20Days%20Of%20The%20Goth&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Simms""",No result
2651,1852,William,Simms,The Golden Christmas A Chronicle Of St Johns Berkeley,"https://archive.org/details/texts?&and[]=The%20Golden%20Christmas%20A%20Chronicle%20Of%20St%20Johns%20Berkeley&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Simms""",No result
